job_link,job_name,label,company_name,post_time,city_name,country_name,about_company,job_responsibilities,job_requirements,Seniority level,Employment type,Job function,Industries,num_applicant
https://eg.linkedin.com/jobs/view/junior-business-analyst-remote-internship-at-talentkompass-deutschland-3786039235?refId=2EdEBPTwyysYC0ezAeLfjg%3D%3D&trackingId=GF7hzdbcpVc3speHBXG4Jg%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,Junior Business Analyst (Remote Internship),data science,TalentKompass Deutschland,1 week ago,"Luxor, Luxor",Egypt,LOCATION:,"A genuine interest in understanding business operationsRobust analytical skills and the ability to extract meaningful insights from complex data setsExceptional communication and interpersonal skills, with a knack for collaborating with team members at all levelsMeticulous attention to detail and the ability to work precisely in a fast-paced environmentA commitment to learning and growing in the field of business analysisFamiliarity with Microsoft Excel or other data analysis toolsA basic understanding of statistical analysis and modeling techniques","Assist in collecting and analyzing data from various sources ; Collaborate with consultants to identify trends and insights ; Develop recommendations to address business challenges ; Participate in team meetings, contributing ideas and insights ; Foster a positive team culture and collaborate to achieve team objectives ; Support the creation of project documentation ; Seniority levelInternship ; Employment typeInternship ; Job functionResearch, Analyst, and Information Technology ; IndustriesHuman Resources Services",Internship,Internship,"Research, Analyst, and Information Technology",Human Resources Services,35 applicants
https://eg.linkedin.com/jobs/view/machine-learning-engineer-at-blackstone-eit-3773443570?refId=2EdEBPTwyysYC0ezAeLfjg%3D%3D&trackingId=qh2fiQVh4NA2wQw%2FsebC4w%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,Machine Learning Engineer,data science,BlackStone eIT,1 month ago,,Egypt,,Study and transform data science prototypesResearch and implement appropriate ML algorithms and toolsDevelop machine learning applications according to requirementsSelect appropriate datasets and data representation methodsRun machine learning tests and experimentsDeploy the trained models and build REST APIsPerform statistical analysis and fine-tuning using test resultsTrain and retrain systems when necessaryExtend existing ML libraries and frameworksKeep abreast of developments in the field,"Experience: 2-3 years ; Proven experience as a Machine Learning Engineer or similar role ; Understanding of data structures, data modeling and software architecture ; Deep knowledge of math, probability, statistics and algorithms ; Ability to write robust code in Python ; Outstanding analytical and problem-solving skills ; Familiarity with machine learning frameworks (like Tensorflow or PyTorch) and libraries (like scikit-learn) ; Excellent communication skills ; Ability to work in a team ; BSc in Computer Science, Mathematics or a similar field; a Master’s degree is a plus ; Seniority levelMid-Senior level ; Employment typeFull-time ; Job functionEngineering ; IndustriesTechnology, Information and Internet",Mid-Senior level,Full-time,Engineering,"Technology, Information and Internet",
https://eg.linkedin.com/jobs/view/junior-project-manager-remote-management-internship-at-talentkompass-deutschland-3786037343?refId=2EdEBPTwyysYC0ezAeLfjg%3D%3D&trackingId=3JKAeEicj91yzGYRurlGjw%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,Junior Project Manager (Remote Management Internship),data science,TalentKompass Deutschland,1 week ago,"Luxor, Luxor",Egypt,LOCATION:,"Support the project management team with research, data analysis, and project planningEngage in team meetings, offering ideas and insights to drive project successLearn and apply industry best practices and methodologiesFoster a positive team culture and collaborate to achieve team objectivesManage tasks and project timelines to ensure successful project deliveryCommunicate with stakeholders, providing project updates and ensuring stakeholder satisfactionAssist in creating project documentation, including project plans, status reports, and presentationsIdentify and mitigate project risks and issues","Strong analytical and problem-solving skills ; Excellent communication and interpersonal abilities ; Proficiency in Microsoft Office and other relevant software programs ; Self-motivated and capable of working independently ; Familiarity with project management principles and methodologies is a plus ; Knowledge of project management software tools, such as Asana, Trello, or Jira, is a plus ; Ability to manage multiple tasks and deadlines in a fast-paced environment ; Seniority levelInternship ; Employment typeInternship ; Job functionProject Management and Information Technology ; IndustriesHuman Resources Services",Internship,Internship,Project Management and Information Technology,Human Resources Services,37 applicants
https://eg.linkedin.com/jobs/view/junior-business-analyst-remote-internship-at-talentkompass-deutschland-3786033894?refId=2EdEBPTwyysYC0ezAeLfjg%3D%3D&trackingId=6juicrPNTDY9nVrTKJtFpA%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,Junior Business Analyst (Remote Internship),data science,TalentKompass Deutschland,1 week ago,"Asyūţ, Asyut",Egypt,LOCATION:,"A genuine interest in understanding business operationsRobust analytical skills and the ability to extract meaningful insights from complex data setsExceptional communication and interpersonal skills, with a knack for collaborating with team members at all levelsMeticulous attention to detail and the ability to work precisely in a fast-paced environmentA commitment to learning and growing in the field of business analysisFamiliarity with Microsoft Excel or other data analysis toolsA basic understanding of statistical analysis and modeling techniques","Assist in collecting and analyzing data from various sources ; Collaborate with consultants to identify trends and insights ; Develop recommendations to address business challenges ; Participate in team meetings, contributing ideas and insights ; Foster a positive team culture and collaborate to achieve team objectives ; Support the creation of project documentation ; Seniority levelInternship ; Employment typeInternship ; Job functionResearch, Analyst, and Information Technology ; IndustriesHuman Resources Services",Internship,Internship,"Research, Analyst, and Information Technology",Human Resources Services,55 applicants
https://eg.linkedin.com/jobs/view/data-scientist-at-dsquares-3783635964?refId=2EdEBPTwyysYC0ezAeLfjg%3D%3D&trackingId=93I7eSehaX%2Bx48dkdqh5Aw%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,Data Scientist,data science,Dsquares,2 weeks ago,"Giza, Al Jizah",Egypt,"Our People is our Brand - Developing seamless loyalty solutions is only possible when we’ve got a great team on our side. Our culture is open and empowering. If you are passionate and driven, you will fit right in.","Develop and Maintain Machine Learning Models: Design and develop advanced AI models using statistical and machine learning techniques. Leverage large datasets to analyze trends, customer behavior, and other relevant factors to develop accurate and effective models.Building a Full AI Product: AI products are not only about models, you will need to develop a working solution that serves these models in real time or in batches. These models will also require monitoring and re-training.Documentation and Reporting: Document the development, implementation, and maintenance of your work, including methodologies, assumptions, and key insights. Prepare clear and concise reports and presentations to communicate findings, recommendations, and the impact on business performance for internal reporting and client side as well.Lead and Guide Junior Data Scientists: Guide junior data scientists in growing in their roles, share knowledge & best practices, and help them gain the crucial skills of the modern day data scientist.","Strong proficiency in statistical analysis and machine learning techniques ; Expertise in programming languages such as Python or R ; Experience with data visualization tools, such as Tableau or Power BI ; Ability to clean and preprocess large datasets ; Knowledge of SQL and database management ; Excellent problem-solving and analytical skills ; Strong communication and presentation abilities ; Ability to work independently and in a team environment ; Attention to detail and ability to deliver high-quality work ; Working on at least one full data science project from inception till deployment Familiarity with big data storage and processing frameworks and tools is a plus ; A minimum of 3 years of experience in a similar role. ; Bachelor's degree in Data Science, Statistics, Computer Science, or a related field ; Benefits ; Private Medical Insurance & life cover. ; Transportation & Mobile Allowance Benefit. ; Annual profit share. ; Hybrid working environment. ; Inclusive working environment with enhanced maternity and paternity benefits. ; Work and organizational culture which values learning. ; Regular perks such as company social, wellbeing & CSR events. ; Your Birthday Off. ; Extra day of leave for every year of completion. ; Seniority levelMid-Senior level ; Employment typeFull-time ; Job functionOther ; IndustriesTechnology, Information and Internet",Mid-Senior level,Full-time,Other,"Technology, Information and Internet",
https://eg.linkedin.com/jobs/view/junior-software-engineer-in-ai-at-robusta-studio-3793095174?refId=2EdEBPTwyysYC0ezAeLfjg%3D%3D&trackingId=dbNCLGo%2FVetsRpiXcMZ1jQ%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,Junior Software Engineer in AI,data science,Robusta Studio,4 days ago,"Cairo, Cairo",Egypt,Who We Are (Company Introduction),"Develop and maintain efficient and scalable AI algorithms and modelsCollaborate with clients to identify areas for optimization and create solutions using AI technologiesDesign, implement, and test software solutions to meet client needsParticipate in code reviews to ensure the quality and consistency of development effortsCommunicate with teams across different locations to ensure timely delivery of projectsContinuously research and stay up-to-date with AI technologies, tools, and frameworksWork closely with other engineers, data scientists, and stakeholders to deliver high-quality software solutions","Bachelor's or higher degree in computer science, software engineering, or related field ; Minimum 1+ years of experience in software engineering in AI, with experience in natural language processing, machine learning, and predictive modeling ; Hands-on experience with programming languages such as Python, PHP, Java, and/or C++ ; Familiarity with AI tools and software frameworks such as TensorFlow, Keras, and PyTorch ; Solid understanding of software development principles, practices, and methodologies ; Strong communication and collaboration skills ; Ability to learn and adapt to new technologies and frameworks quickly ; Embrace a brighter future with comprehensive Social/Medical Insurance ; Collaborate with industry-leading tech talents ; Nurture your career in a dynamic growth culture ; Enjoy financial benefits with a cost of living allowance (COLA) ; Secure your financial future with our savings plan ; Experience the freedom of our remote-first work model ; Customize your work-life balance with flexible working hours ; Seniority levelAssociate ; Employment typeFull-time ; Job functionEngineering ; IndustriesTechnology, Information and Internet",Associate,Full-time,Engineering,"Technology, Information and Internet",
https://eg.linkedin.com/jobs/view/institutional-research-analyst-at-university-of-the-people-3769068789?refId=2EdEBPTwyysYC0ezAeLfjg%3D%3D&trackingId=8VYLmv2ttR4i6WR0x11jRQ%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,Institutional Research  Analyst,data science,University of the People,4 weeks ago,,Egypt,GENERAL PURPOSE:,"Analyze, interpret, and respond effectively to stakeholder requests and needs for institutional data on a wide range of issues. Provide programming expertise to develop relational tables and queries within and across divisional data sources, and external databases as appropriate. Use statistical software, data visualization tools (e.g. Power BI), and other tools to support research that aligns with the priorities of the office and other divisions of the institution.Ensures the reliability and validity of all academic data used for internal and external stakeholders.Create external reporting, internal reporting, and analysis in support of institutional assessment, planning, and decision-making.reports and analysis requests and ad hoc inquiries.Other duties as assigned.","Be detailed-oriented and have a commitment to accuracy. ; Demonstrated experience querying, processing, analyzing, and reporting on large data sets from various sources with statistical methods and statistical tools. ; Experience in using Excel and Python for data analysis and process automation ; Experience querying databases and using SQL to manipulate data and draw insights from large data sets. ; Experience in visualizing or presenting data for stakeholders using PowerBI ; A master’s degree in social science computer science, statistics, mathematics, or a related field. ; 3-5 years of experience in statistical analysis, including data collection methods, data analysis, data integrity, report preparation, advanced SQL skills, fluent in R and/or Python, advanced Excel, and the analytical platform is a must, ; Experience with data visualization. ; Seniority levelAssociate ; Employment typeFull-time ; Job functionManagement ; IndustriesHigher Education",Associate,Full-time,Management,Higher Education,
https://eg.linkedin.com/jobs/view/business-analyst-at-chefaa-3769998156?refId=2EdEBPTwyysYC0ezAeLfjg%3D%3D&trackingId=ylac3q%2B%2BKuCsc8P0p5O%2BvQ%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,Business Analyst,data science,Chefaa,1 month ago,"Cairo, Cairo",Egypt,,"Create weekly reports on sold products to monitor sales performanceWork with the purchasing team to make a weekly restocking plan based on sales trendsExtract and provide accurate data for purchasing, commercial, and pharmaciesDaily reports on ageing products to help manage inventory betterAnalyse cancellations to improve customer retention and product offeringsGather and share sell-out data for new brands to inform stocking decisionsUse data to group clients for targeted marketing strategiesAnalyse monthly sales to recommend stocking levels for popular productsEvaluate and improve customer loyalty by understanding retention ratesDesign and maintain a simple scorecard to assess pharmacy performance","Bachelor's degree in a relevant field such Statistics, Business Analytics, or a related discipline ; 1+ y of proven experience as a Business Analyst or similar role ; Proficiency in data analysis tools and techniques, such as Excel, SQL, and visualisation tools (e.g., Tableau, Power BI) ; Strong analytical skills with the ability to collect, organise, analyse, and interpret large datasets ; Excellent attention to detail and accuracy in data analysis and reporting ; Strong communication skills, both written and verbal, with the ability to present complex data insights in a clear and concise manner ; Ability to work independently, prioritise tasks, and meet deadlines in a fast-paced environment ; Knowledge of sales and operations processes is preferred but not required ; Familiarity with the pharmaceutical industry is a plus ; Seniority levelEntry level ; Employment typeFull-time ; Job functionAnalyst ; IndustriesTechnology, Information and Internet",Entry level,Full-time,Analyst,"Technology, Information and Internet",
https://eg.linkedin.com/jobs/view/budgeting-planning-senior-analyst-at-palm-hills-developments-3792371132?refId=2EdEBPTwyysYC0ezAeLfjg%3D%3D&trackingId=BVgMxeMgLZOHEMsofU8o8Q%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card,Budgeting & Planning Senior Analyst,data science,Palm Hills Developments,1 day ago,Cairo,Egypt,,"Assist in the development and preparation of the annual financial budget.Collaborate with stakeholders from various departments to gather inputs and validate assumptions.Analyze historical data and market trends to support budgeting decisions.Monitor and report on budget performance throughout the fiscal year.Support the monthly, quarterly, and annual financial reporting processes.Ensure the accuracy and completeness of financial statements and reports.Consolidate financial data from various sources and prepare comprehensive reports for management.Analyze and interpret financial results, highlighting key findings and trends.Prepare the monthly Cash flow per project report versus the budget.Monitor cash flow performance, identify deviations, and provide recommendations for improvement.Collaborate with project managers and finance teams to ensure accurate cash flow projections.Prepare the monthly Dashboard report, providing an overview of key financial metrics and performance indicators.Present financial information in a clear and concise manner, highlighting significant insights for management.Conduct financial analysis to support decision-making and identify areas for improvement.Perform variance analysis to explain deviations from budget and forecast.Provide insights and recommendations to stakeholders based on financial analysis.Participate in ad-hoc financial projects and initiatives as assigned.","Bachelor's degree in Finance, Accounting, or a related field (with CMA or CA is preferred). ; Proven experience in financial planning, budgeting, and reporting, preferably in the real estate industry. ; Strong knowledge of financial analysis techniques and financial modeling. ; Proficiency in financial software and reporting tools. ; Excellent analytical and problem-solving skills. ; Advanced Excel skills and familiarity with data visualization tools. ; Strong attention to detail and accuracy in financial reporting. ; Excellent communication and presentation skills. ; Strong time management and organizational skills. ; Work Location:Smart Village 6th of October ; Seniority levelNot Applicable ; Employment typeFull-time ; Job functionFinance ; IndustriesReal Estate",Not Applicable,Full-time,Finance,Real Estate,184 applicants
https://eg.linkedin.com/jobs/view/senior-ai-machine-learning-engineer-at-intella-3727489252?refId=SSdTStr2zmmxwYJrtmutlQ%3D%3D&trackingId=oUDjVNatBcve2GbNttA0MA%3D%3D&position=1&pageNum=1&trk=public_jobs_jserp-result_search-card,Senior AI & Machine Learning Engineer,data science,intella,4 months ago,"Ad-Duqqi, Al Jizah",Egypt,Job Description,Research and apply the latest machine learning and NLP techniques to solve business problemsExperiment with new technologies and create proof of concepts to guide design and architecture choicesDesign and implement machine learning and NLP models to solve complex business problemsBeing responsible for evaluating and producing robust and innovative machine learning modelsWork with large and complex data sets to extract insights and build predictive modelsCollaborate with cross-functional teams to identify business problems and develop solutionsWork together with our engineering team to deploy and enhance the models at scaleDevelop and optimize machine learning algorithms and models for performance and scalabilityBuild and maintain data pipelines for data preprocessing and model trainingCommunicate technical concepts and solutions to non-technical stakeholders,"Master's or PhD degree in Computer Science, Mathematics, Statistics, or a related field ; At least 4 years of experience in designing and implementing machine learning and NLP models ; Strong understanding of machine learning algorithms, techniques, and frameworks such as TensorFlow, PyTorch, and scikit-learn ; You are a confident Python developer and have strong skills into application best practices (code modularity, unit tests, documentation, etc.) ; You are fluent in ML libraries like NumPy, Pandas, SciPy, Scikit-Learn and Pytorch ; You have strong experience in packaging and delivering ML models in production ; Familiarity with NLP techniques such as text classification, named entity recognition, and sentiment analysis ; Experience with big data technologies such as Hadoop, Spark, and SQL ; You are proficient in Docker and advanced experience with DevOps tools ; Strong problem-solving and analytical skills ; Excellent written and verbal communication skills ; Ability to work independently and in a team environment ; Strong leadership and mentoring skills ; Seniority levelMid-Senior level ; Employment typeFull-time ; Job functionInformation Technology ; IndustriesTechnology, Information and Internet",Mid-Senior level,Full-time,Information Technology,"Technology, Information and Internet",125 applicants
https://eg.linkedin.com/jobs/view/senior-data-analyst-at-mrsool-%D9%85%D8%B1%D8%B3%D9%88%D9%84-3766109384?refId=SSdTStr2zmmxwYJrtmutlQ%3D%3D&trackingId=HBwVJAwQDrOv1icVbsEuNw%3D%3D&position=2&pageNum=1&trk=public_jobs_jserp-result_search-card,Senior Data Analyst,data science,MRSOOL | مرسول,1 month ago,"Cairo, Cairo",Egypt,,"Analyze large and complex data sets to identify trends and patternsDevelop and implement data modeling and forecasting techniquesCreate and maintain data visualizations and reports for stakeholdersCollaborate with cross-functional teams to understand business requirements and define data-driven solutionsIdentify and recommend strategies to optimize data collection, management, and analysis processesStay up-to-date with advancements in data science techniques and toolsMentor and guide junior data analysts in best practices and methodologies","Bachelor's degree in Mathematics, Statistics, Computer Science, or a related field ; Proven experience as a data analyst or in a similar role ; Proficiency in SQL and data visualization tools (e.g. Tableau, PowerBI) ; Experience with scripting languages (e.g. Python, R) for data manipulation and analysis ; Strong analytical and problem-solving skills ; Excellent communication and presentation skills ; Ability to work independently and in a team environment ; Experience with machine learning algorithms and predictive modeling is a plus ; Seniority levelMid-Senior level ; Employment typeFull-time ; Job functionInformation Technology ; IndustriesTechnology, Information and Internet",Mid-Senior level,Full-time,Information Technology,"Technology, Information and Internet",
https://eg.linkedin.com/jobs/view/junior-project-manager-remote-management-internship-at-talentkompass-deutschland-3786038323?refId=SSdTStr2zmmxwYJrtmutlQ%3D%3D&trackingId=f6K7ORWKO3EkQ7c05K5Fbw%3D%3D&position=3&pageNum=1&trk=public_jobs_jserp-result_search-card,Junior Project Manager (Remote Management Internship),data science,TalentKompass Deutschland,1 week ago,"Cairo, Cairo",Egypt,LOCATION:,"Support the project management team with research, data analysis, and project planningEngage in team meetings, offering ideas and insights to drive project successLearn and apply industry best practices and methodologiesFoster a positive team culture and collaborate to achieve team objectivesManage tasks and project timelines to ensure successful project deliveryCommunicate with stakeholders, providing project updates and ensuring stakeholder satisfactionAssist in creating project documentation, including project plans, status reports, and presentationsIdentify and mitigate project risks and issues","Strong analytical and problem-solving skills ; Excellent communication and interpersonal abilities ; Proficiency in Microsoft Office and other relevant software programs ; Self-motivated and capable of working independently ; Familiarity with project management principles and methodologies is a plus ; Knowledge of project management software tools, such as Asana, Trello, or Jira, is a plus ; Ability to manage multiple tasks and deadlines in a fast-paced environment ; Seniority levelInternship ; Employment typeInternship ; Job functionProject Management and Information Technology ; IndustriesHuman Resources Services",Internship,Internship,Project Management and Information Technology,Human Resources Services,
